Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
6/24/2021 3:33:48 p. m.,"406","27.5","56","868"
6/24/2021 3:34:48 p. m.,"414","27.5","56","868"
6/24/2021 3:35:48 p. m.,"421","27.5","56","868"
6/24/2021 3:36:48 p. m.,"429","27.5","57","868"
6/24/2021 3:37:48 p. m.,"430","27.5","56","868"
6/24/2021 3:38:48 p. m.,"406","27.5","56","868"
6/24/2021 3:39:48 p. m.,"414","27.5","56","868"
6/24/2021 3:40:48 p. m.,"403","27.5","56","868"
6/24/2021 3:41:48 p. m.,"397","27.5","56","868"
6/24/2021 3:42:48 p. m.,"408","27.5","56","868"
6/24/2021 3:43:48 p. m.,"412","27.5","56","868"
6/24/2021 3:44:48 p. m.,"387","27.6","56","868"
6/24/2021 3:45:48 p. m.,"410","27.6","55","868"
6/24/2021 3:46:48 p. m.,"416","27.6","55","868"
6/24/2021 3:47:48 p. m.,"400","27.6","55","868"
6/24/2021 3:48:48 p. m.,"400","27.6","55","868"
6/24/2021 3:49:48 p. m.,"413","27.6","55","868"
6/24/2021 3:50:48 p. m.,"390","27.6","55","868"
6/24/2021 3:51:48 p. m.,"410","27.6","55","868"
6/24/2021 3:52:48 p. m.,"416","27.6","55","868"
6/24/2021 3:53:48 p. m.,"406","27.6","55","868"
6/24/2021 3:54:48 p. m.,"407","27.6","55","868"
6/24/2021 3:55:48 p. m.,"436","27.6","55","868"
6/24/2021 3:56:48 p. m.,"407","27.6","55","868"
6/24/2021 3:57:48 p. m.,"407","27.6","55","868"
6/24/2021 3:58:48 p. m.,"421","27.6","56","868"
6/24/2021 3:59:48 p. m.,"393","27.6","56","868"
6/24/2021 4:00:48 p. m.,"409","27.6","56","868"
6/24/2021 4:01:48 p. m.,"415","27.6","56","868"
6/24/2021 4:02:48 p. m.,"404","27.6","56","868"
6/24/2021 4:03:48 p. m.,"408","27.6","56","868"
6/24/2021 4:04:48 p. m.,"407","27.6","56","868"
6/24/2021 4:05:48 p. m.,"407","27.6","56","868"
6/24/2021 4:06:48 p. m.,"417","27.6","56","868"
6/24/2021 4:07:48 p. m.,"410","27.6","56","868"
6/24/2021 4:08:48 p. m.,"405","27.6","56","868"
6/24/2021 4:09:48 p. m.,"398","27.6","56","868"
6/24/2021 4:10:48 p. m.,"422","27.6","56","868"
6/24/2021 4:11:48 p. m.,"417","27.6","56","868"
6/24/2021 4:12:48 p. m.,"415","27.6","56","868"
6/24/2021 4:13:48 p. m.,"404","27.6","56","868"
6/24/2021 4:14:48 p. m.,"416","27.6","56","868"
6/24/2021 4:15:48 p. m.,"407","27.6","56","868"
6/24/2021 4:16:48 p. m.,"419","27.7","56","868"
6/24/2021 4:17:48 p. m.,"405","27.7","56","868"
6/24/2021 4:18:48 p. m.,"421","27.7","56","868"
6/24/2021 4:19:48 p. m.,"401","27.7","56","868"
6/24/2021 4:20:48 p. m.,"410","27.7","56","868"
6/24/2021 4:21:48 p. m.,"406","27.7","56","868"
6/24/2021 4:22:48 p. m.,"416","27.7","56","868"
6/24/2021 4:23:48 p. m.,"415","27.7","56","868"
6/24/2021 4:24:48 p. m.,"405","27.7","56","868"
6/24/2021 4:25:48 p. m.,"425","27.7","56","868"
6/24/2021 4:26:48 p. m.,"407","27.7","56","868"
6/24/2021 4:27:48 p. m.,"424","27.6","55","868"
6/24/2021 4:28:48 p. m.,"423","27.7","55","868"
6/24/2021 4:29:48 p. m.,"410","27.7","55","868"
6/24/2021 4:30:48 p. m.,"409","27.7","55","868"
6/24/2021 4:31:48 p. m.,"407","27.7","55","868"
6/24/2021 4:32:48 p. m.,"404","27.7","54","868"
6/24/2021 4:33:48 p. m.,"410","27.6","54","867"
6/24/2021 4:34:48 p. m.,"427","27.6","54","867"
6/24/2021 4:35:48 p. m.,"412","27.7","54","868"
6/24/2021 4:36:48 p. m.,"413","27.6","54","868"
6/24/2021 4:37:48 p. m.,"402","27.6","54","867"
6/24/2021 4:38:48 p. m.,"413","27.6","54","867"
6/24/2021 4:39:48 p. m.,"410","27.6","54","867"
6/24/2021 4:40:48 p. m.,"406","27.6","53","867"
6/24/2021 4:41:48 p. m.,"400","27.6","53","867"
6/24/2021 4:42:48 p. m.,"395","27.6","53","867"
6/24/2021 4:43:48 p. m.,"399","27.6","53","867"
6/24/2021 4:44:48 p. m.,"419","27.6","53","867"
6/24/2021 4:45:48 p. m.,"408","27.6","53","867"
6/24/2021 4:46:48 p. m.,"394","27.6","53","867"
6/24/2021 4:47:48 p. m.,"414","27.7","53","867"
6/24/2021 4:48:48 p. m.,"408","27.7","53","867"
6/24/2021 4:49:48 p. m.,"412","27.7","53","867"
6/24/2021 4:50:48 p. m.,"416","27.7","53","867"
6/24/2021 4:51:48 p. m.,"419","27.6","53","867"
6/24/2021 4:52:48 p. m.,"408","27.7","53","867"
6/24/2021 4:53:48 p. m.,"405","27.7","53","867"
6/24/2021 4:54:48 p. m.,"394","27.7","53","867"
6/24/2021 4:55:48 p. m.,"413","27.7","53","867"
6/24/2021 4:56:48 p. m.,"401","27.7","53","867"
6/24/2021 4:57:48 p. m.,"424","27.8","53","867"
6/24/2021 4:58:48 p. m.,"390","27.8","53","867"
6/24/2021 4:59:48 p. m.,"402","27.8","52","867"
6/24/2021 5:00:48 p. m.,"406","27.8","53","867"
6/24/2021 5:01:48 p. m.,"416","27.8","53","867"
6/24/2021 5:02:48 p. m.,"402","27.8","53","867"
6/24/2021 5:03:48 p. m.,"410","27.8","53","867"
6/24/2021 5:04:48 p. m.,"418","27.8","53","867"
6/24/2021 5:05:48 p. m.,"406","27.8","53","867"
6/24/2021 5:06:48 p. m.,"410","27.8","53","867"
6/24/2021 5:07:48 p. m.,"405","27.8","53","867"
6/24/2021 5:08:48 p. m.,"400","27.8","53","867"
6/24/2021 5:09:48 p. m.,"397","27.8","53","867"
6/24/2021 5:10:48 p. m.,"405","27.8","53","867"
6/24/2021 5:11:48 p. m.,"405","27.8","53","867"
6/24/2021 5:12:48 p. m.,"425","27.8","53","867"
6/24/2021 5:13:48 p. m.,"408","27.9","53","867"
6/24/2021 5:14:48 p. m.,"404","27.9","52","867"
6/24/2021 5:15:48 p. m.,"399","27.9","52","867"
6/24/2021 5:16:48 p. m.,"399","27.9","52","867"
6/24/2021 5:17:48 p. m.,"390","27.9","52","867"
6/24/2021 5:18:48 p. m.,"406","27.9","52","867"
6/24/2021 5:19:48 p. m.,"409","27.9","52","867"
6/24/2021 5:20:48 p. m.,"405","27.9","52","867"
6/24/2021 5:21:48 p. m.,"401","27.9","52","867"
6/24/2021 5:22:48 p. m.,"407","27.9","52","867"
6/24/2021 5:23:48 p. m.,"417","27.9","52","867"
6/24/2021 5:24:48 p. m.,"393","27.9","52","866"
6/24/2021 5:25:48 p. m.,"406","27.9","52","867"
6/24/2021 5:26:48 p. m.,"410","27.9","52","867"
6/24/2021 5:27:48 p. m.,"405","27.9","52","867"
6/24/2021 5:28:48 p. m.,"391","27.9","52","867"
6/24/2021 5:29:48 p. m.,"411","27.9","52","867"
6/24/2021 5:30:48 p. m.,"405","27.9","52","867"
6/24/2021 5:31:48 p. m.,"409","28.0","51","867"
6/24/2021 5:32:48 p. m.,"411","28.0","51","867"
6/24/2021 5:33:48 p. m.,"413","28.0","51","867"
6/24/2021 5:34:48 p. m.,"379","28.0","51","867"
6/24/2021 5:35:48 p. m.,"386","28.0","51","867"
6/24/2021 5:36:48 p. m.,"406","28.0","51","867"
6/24/2021 5:37:48 p. m.,"416","28.0","51","867"
6/24/2021 5:38:48 p. m.,"393","28.0","51","867"
6/24/2021 5:39:48 p. m.,"416","28.0","51","867"
6/24/2021 5:40:48 p. m.,"404","28.0","50","867"
6/24/2021 5:41:48 p. m.,"399","28.0","50","867"
6/24/2021 5:42:48 p. m.,"412","28.0","51","867"
6/24/2021 5:43:48 p. m.,"400","28.0","51","867"
6/24/2021 5:44:48 p. m.,"405","28.0","51","867"
6/24/2021 5:45:48 p. m.,"393","28.0","51","867"
6/24/2021 5:46:48 p. m.,"414","28.0","51","867"
6/24/2021 5:47:48 p. m.,"419","28.0","51","867"
6/24/2021 5:48:48 p. m.,"421","28.0","50","867"
6/24/2021 5:49:48 p. m.,"415","28.0","50","867"
6/24/2021 5:50:48 p. m.,"399","28.0","50","867"
6/24/2021 5:51:48 p. m.,"405","28.0","50","867"
6/24/2021 5:52:48 p. m.,"402","28.0","50","867"
6/24/2021 5:53:48 p. m.,"407","28.0","50","867"
6/24/2021 5:54:48 p. m.,"395","28.0","49","867"
6/24/2021 5:55:48 p. m.,"407","28.0","49","867"
6/24/2021 5:56:48 p. m.,"401","28.0","49","867"
6/24/2021 5:57:48 p. m.,"405","28.0","49","867"
6/24/2021 5:58:48 p. m.,"405","28.0","49","867"
6/24/2021 5:59:48 p. m.,"404","28.0","49","867"
6/24/2021 6:00:48 p. m.,"407","28.1","49","867"
6/24/2021 6:01:48 p. m.,"405","28.0","49","866"
6/24/2021 6:02:48 p. m.,"384","28.0","48","867"
6/24/2021 6:03:48 p. m.,"414","28.1","48","867"
6/24/2021 6:04:48 p. m.,"401","28.1","49","867"
6/24/2021 6:05:48 p. m.,"413","28.0","49","867"
6/24/2021 6:06:48 p. m.,"401","28.1","48","867"
6/24/2021 6:07:48 p. m.,"416","28.1","49","867"
6/24/2021 6:08:48 p. m.,"403","28.0","48","867"
6/24/2021 6:09:48 p. m.,"403","28.1","48","867"
6/24/2021 6:10:48 p. m.,"411","28.1","48","867"
6/24/2021 6:11:48 p. m.,"405","28.1","48","867"
6/24/2021 6:12:48 p. m.,"392","28.1","48","867"
6/24/2021 6:13:48 p. m.,"389","28.1","47","867"
6/24/2021 6:14:48 p. m.,"391","28.1","47","867"
6/24/2021 6:15:48 p. m.,"399","28.1","47","867"
6/24/2021 6:16:48 p. m.,"408","28.1","47","867"
6/24/2021 6:17:48 p. m.,"403","28.1","47","867"
6/24/2021 6:18:48 p. m.,"410","28.2","47","867"
6/24/2021 6:19:48 p. m.,"418","28.1","47","867"
6/24/2021 6:20:48 p. m.,"416","28.1","47","867"
6/24/2021 6:21:48 p. m.,"402","28.2","47","867"
6/24/2021 6:22:48 p. m.,"409","28.2","47","867"
6/24/2021 6:23:48 p. m.,"416","28.2","47","867"
6/24/2021 6:24:48 p. m.,"400","28.2","47","867"
6/24/2021 6:25:48 p. m.,"408","28.2","47","867"
6/24/2021 6:26:48 p. m.,"406","28.2","48","867"
6/24/2021 6:27:48 p. m.,"413","28.2","48","867"
6/24/2021 6:28:48 p. m.,"404","28.3","48","867"
6/24/2021 6:29:48 p. m.,"421","28.2","48","867"
6/24/2021 6:30:48 p. m.,"410","28.3","48","867"
6/24/2021 6:31:48 p. m.,"396","28.2","48","867"
6/24/2021 6:32:48 p. m.,"398","28.3","48","867"
6/24/2021 6:33:48 p. m.,"407","28.3","48","867"
6/24/2021 6:34:48 p. m.,"410","28.3","47","866"
6/24/2021 6:35:48 p. m.,"424","28.3","46","867"
6/24/2021 6:36:48 p. m.,"428","28.4","47","867"
6/24/2021 6:37:48 p. m.,"433","28.4","47","867"
6/24/2021 6:38:48 p. m.,"397","28.4","47","867"
6/24/2021 6:39:48 p. m.,"405","28.4","47","867"
6/24/2021 6:40:48 p. m.,"425","28.4","47","867"
6/24/2021 6:41:48 p. m.,"415","28.4","46","867"
6/24/2021 6:42:48 p. m.,"410","28.4","47","867"
6/24/2021 6:43:48 p. m.,"419","28.4","47","867"
6/24/2021 6:44:48 p. m.,"415","28.4","47","867"
6/24/2021 6:45:48 p. m.,"429","28.4","47","867"
6/24/2021 6:46:48 p. m.,"404","28.5","47","867"
6/24/2021 6:47:48 p. m.,"391","28.5","47","867"
6/24/2021 6:48:48 p. m.,"413","28.5","47","867"
6/24/2021 6:49:48 p. m.,"415","28.5","47","867"
6/24/2021 6:50:48 p. m.,"402","28.4","47","867"
6/24/2021 6:51:48 p. m.,"390","28.4","47","867"
6/24/2021 6:52:48 p. m.,"399","28.4","47","867"
6/24/2021 6:53:48 p. m.,"412","28.4","47","867"
6/24/2021 6:54:48 p. m.,"406","28.4","47","867"
6/24/2021 6:55:48 p. m.,"403","28.4","47","867"
6/24/2021 6:56:48 p. m.,"406","28.4","47","867"
6/24/2021 6:57:48 p. m.,"400","28.4","47","867"
6/24/2021 6:58:48 p. m.,"404","28.4","47","867"
6/24/2021 6:59:48 p. m.,"420","28.4","47","867"
6/24/2021 7:00:48 p. m.,"413","28.4","47","867"
6/24/2021 7:01:48 p. m.,"398","28.4","46","867"
6/24/2021 7:02:48 p. m.,"430","28.4","47","867"
6/24/2021 7:03:48 p. m.,"416","28.4","47","867"
6/24/2021 7:04:48 p. m.,"412","28.4","47","867"
6/24/2021 7:05:48 p. m.,"417","28.4","47","867"
6/24/2021 7:06:48 p. m.,"403","28.4","48","868"
6/24/2021 7:07:48 p. m.,"393","28.2","48","868"
6/24/2021 7:08:48 p. m.,"415","28.2","48","868"
6/24/2021 7:09:48 p. m.,"416","28.1","48","868"
6/24/2021 7:10:48 p. m.,"401","28.0","48","868"
6/24/2021 7:11:48 p. m.,"398","28.0","49","868"
6/24/2021 7:12:48 p. m.,"413","27.9","49","868"
6/24/2021 7:13:48 p. m.,"405","27.8","49","868"
6/24/2021 7:14:48 p. m.,"396","27.8","49","868"
6/24/2021 7:15:48 p. m.,"397","27.6","49","868"
6/24/2021 7:16:48 p. m.,"405","27.6","49","868"
6/24/2021 7:17:48 p. m.,"405","27.5","50","868"
6/24/2021 7:18:48 p. m.,"400","27.5","50","868"
6/24/2021 7:19:48 p. m.,"397","27.5","50","868"
6/24/2021 7:20:48 p. m.,"410","27.4","50","868"
6/24/2021 7:21:48 p. m.,"405","27.3","50","868"
6/24/2021 7:22:48 p. m.,"396","27.2","51","868"
6/24/2021 7:23:48 p. m.,"401","27.2","51","868"
6/24/2021 7:24:48 p. m.,"403","27.1","52","868"
6/24/2021 7:25:48 p. m.,"410","27.1","52","868"
6/24/2021 7:26:48 p. m.,"394","27.1","52","868"
6/24/2021 7:27:48 p. m.,"412","27.0","53","869"
6/24/2021 7:28:48 p. m.,"403","27.0","53","869"
6/24/2021 7:29:48 p. m.,"393","27.0","53","869"
6/24/2021 7:30:48 p. m.,"397","26.9","54","869"
6/24/2021 7:31:48 p. m.,"402","26.8","55","869"
6/24/2021 7:32:48 p. m.,"407","26.6","55","869"
6/24/2021 7:33:48 p. m.,"406","26.6","56","869"
6/24/2021 7:34:48 p. m.,"408","26.5","56","869"
6/24/2021 7:35:48 p. m.,"391","26.5","56","869"
6/24/2021 7:36:48 p. m.,"398","26.4","56","869"
6/24/2021 7:37:48 p. m.,"399","26.3","58","869"
6/24/2021 7:38:48 p. m.,"384","26.1","59","869"
6/24/2021 7:39:48 p. m.,"409","26.0","58","869"
6/24/2021 7:40:48 p. m.,"411","26.0","58","869"
6/24/2021 7:41:48 p. m.,"400","26.0","58","869"
6/24/2021 7:42:48 p. m.,"395","25.9","58","869"
6/24/2021 7:43:48 p. m.,"387","25.9","58","869"
6/24/2021 7:44:48 p. m.,"394","25.8","59","869"
6/24/2021 7:45:48 p. m.,"391","25.7","59","869"
6/24/2021 7:46:48 p. m.,"391","25.6","59","869"
6/24/2021 7:47:48 p. m.,"400","25.6","59","869"
6/24/2021 7:48:48 p. m.,"415","25.7","59","869"
6/24/2021 7:49:48 p. m.,"443","25.9","59","870"
6/24/2021 7:50:48 p. m.,"445","25.9","59","870"
6/24/2021 7:51:48 p. m.,"457","26.0","59","870"
6/24/2021 7:52:48 p. m.,"452","26.1","59","870"
6/24/2021 7:53:48 p. m.,"478","26.2","59","870"
6/24/2021 7:54:48 p. m.,"483","26.2","58","870"
6/24/2021 7:55:48 p. m.,"488","26.4","58","870"
6/24/2021 7:56:48 p. m.,"505","26.4","58","870"
6/24/2021 7:57:48 p. m.,"520","26.5","58","870"
6/24/2021 7:58:48 p. m.,"518","26.5","58","870"
6/24/2021 7:59:48 p. m.,"533","26.6","58","870"
6/24/2021 8:00:48 p. m.,"548","26.7","58","870"
6/24/2021 8:01:48 p. m.,"551","26.7","58","870"
6/24/2021 8:02:48 p. m.,"560","26.8","58","870"
6/24/2021 8:03:48 p. m.,"552","26.8","58","870"
6/24/2021 8:04:48 p. m.,"572","26.9","58","870"
6/24/2021 8:05:48 p. m.,"594","26.9","58","870"
6/24/2021 8:06:48 p. m.,"579","26.9","58","870"
6/24/2021 8:07:48 p. m.,"574","26.9","58","870"
6/24/2021 8:08:48 p. m.,"605","27.0","58","870"
6/24/2021 8:09:48 p. m.,"617","27.0","58","870"
6/24/2021 8:10:48 p. m.,"548","27.0","58","870"
6/24/2021 8:11:48 p. m.,"484","26.9","59","870"
6/24/2021 8:12:48 p. m.,"454","26.8","59","870"
6/24/2021 8:13:48 p. m.,"448","26.6","59","870"
6/24/2021 8:14:48 p. m.,"435","26.5","59","870"
6/24/2021 8:15:48 p. m.,"419","26.3","59","870"
6/24/2021 8:16:48 p. m.,"413","26.2","60","870"
6/24/2021 8:17:48 p. m.,"396","26.0","60","870"
6/24/2021 8:18:48 p. m.,"411","26.0","60","870"
6/24/2021 8:19:48 p. m.,"396","26.0","60","870"
6/24/2021 8:20:48 p. m.,"411","26.0","60","870"
6/24/2021 8:21:48 p. m.,"423","26.1","60","870"
6/24/2021 8:22:48 p. m.,"404","26.1","60","870"
6/24/2021 8:23:48 p. m.,"430","26.2","59","870"
6/24/2021 8:24:48 p. m.,"409","26.2","59","870"
6/24/2021 8:25:48 p. m.,"426","26.2","59","870"
6/24/2021 8:26:48 p. m.,"404","26.2","59","870"
6/24/2021 8:27:48 p. m.,"436","26.1","59","870"
6/24/2021 8:28:48 p. m.,"404","26.1","59","870"
6/24/2021 8:29:48 p. m.,"398","26.1","59","870"
6/24/2021 8:30:48 p. m.,"430","26.1","60","870"
6/24/2021 8:31:48 p. m.,"424","26.1","60","870"
6/24/2021 8:32:48 p. m.,"417","26.1","59","870"
6/24/2021 8:33:48 p. m.,"425","26.1","60","870"
6/24/2021 8:34:48 p. m.,"424","26.0","60","870"
6/24/2021 8:35:48 p. m.,"420","26.0","60","870"
6/24/2021 8:36:48 p. m.,"406","26.0","60","870"
6/24/2021 8:37:48 p. m.,"409","26.0","60","870"
6/24/2021 8:38:48 p. m.,"404","25.9","60","870"
6/24/2021 8:39:48 p. m.,"409","25.9","60","870"
6/24/2021 8:40:48 p. m.,"400","25.9","59","870"
6/24/2021 8:41:48 p. m.,"420","25.9","59","870"
6/24/2021 8:42:48 p. m.,"408","25.9","59","870"
6/24/2021 8:43:48 p. m.,"428","25.8","59","870"
6/24/2021 8:44:48 p. m.,"404","25.8","59","870"
6/24/2021 8:45:48 p. m.,"410","25.8","59","870"
6/24/2021 8:46:48 p. m.,"416","25.8","59","870"
6/24/2021 8:47:48 p. m.,"402","25.8","60","871"
6/24/2021 8:48:48 p. m.,"406","25.8","60","871"
6/24/2021 8:49:48 p. m.,"401","25.8","60","871"
6/24/2021 8:50:48 p. m.,"408","25.8","60","871"
6/24/2021 8:51:48 p. m.,"403","25.9","60","871"
6/24/2021 8:52:48 p. m.,"402","25.9","60","871"
6/24/2021 8:53:48 p. m.,"408","25.9","60","871"
6/24/2021 8:54:48 p. m.,"421","25.9","60","871"
6/24/2021 8:55:48 p. m.,"417","25.9","60","871"
6/24/2021 8:56:48 p. m.,"405","25.9","60","871"
6/24/2021 8:57:48 p. m.,"414","25.8","60","871"
6/24/2021 8:58:48 p. m.,"403","25.8","60","871"
6/24/2021 8:59:48 p. m.,"428","25.9","60","871"
6/24/2021 9:00:48 p. m.,"403","25.9","60","871"
6/24/2021 9:01:48 p. m.,"413","26.0","60","871"
6/24/2021 9:02:48 p. m.,"446","26.0","60","871"
6/24/2021 9:03:48 p. m.,"438","26.0","60","871"
6/24/2021 9:04:48 p. m.,"454","26.1","60","871"
6/24/2021 9:05:48 p. m.,"448","26.1","60","871"
6/24/2021 9:06:48 p. m.,"464","26.2","59","871"
6/24/2021 9:07:48 p. m.,"451","26.2","59","871"
6/24/2021 9:08:48 p. m.,"465","26.3","59","871"
6/24/2021 9:09:48 p. m.,"478","26.4","59","871"
6/24/2021 9:10:48 p. m.,"508","26.4","59","871"
6/24/2021 9:11:48 p. m.,"533","26.5","60","871"
6/24/2021 9:12:48 p. m.,"568","26.5","60","871"
6/24/2021 9:13:48 p. m.,"570","26.5","60","871"
6/24/2021 9:14:48 p. m.,"552","26.5","60","871"
6/24/2021 9:15:48 p. m.,"551","26.6","60","871"
6/24/2021 9:16:48 p. m.,"569","26.6","60","871"
6/24/2021 9:17:48 p. m.,"576","26.6","60","871"
6/24/2021 9:18:48 p. m.,"568","26.6","59","871"
6/24/2021 9:19:48 p. m.,"588","26.7","60","871"
6/24/2021 9:20:48 p. m.,"596","26.6","59","871"
6/24/2021 9:21:48 p. m.,"617","26.7","59","871"
6/24/2021 9:22:48 p. m.,"628","26.7","59","871"
6/24/2021 9:23:48 p. m.,"656","26.8","59","871"
6/24/2021 9:24:48 p. m.,"690","26.8","59","871"
6/24/2021 9:25:48 p. m.,"674","26.8","59","871"
6/24/2021 9:26:48 p. m.,"718","26.8","59","871"
6/24/2021 9:27:48 p. m.,"718","26.8","59","871"
6/24/2021 9:28:48 p. m.,"724","26.8","59","871"
6/24/2021 9:29:48 p. m.,"757","26.9","59","871"
6/24/2021 9:30:48 p. m.,"752","26.8","59","871"
6/24/2021 9:31:48 p. m.,"794","26.9","59","871"
6/24/2021 9:32:48 p. m.,"805","26.9","60","871"
6/24/2021 9:33:48 p. m.,"848","26.9","60","871"
6/24/2021 9:34:48 p. m.,"836","26.9","60","871"
6/24/2021 9:35:48 p. m.,"843","26.9","60","871"
6/24/2021 9:36:48 p. m.,"854","27.0","60","871"
6/24/2021 9:37:48 p. m.,"878","26.9","60","871"
6/24/2021 9:38:48 p. m.,"863","26.9","60","871"
6/24/2021 9:39:48 p. m.,"869","26.9","60","871"
6/24/2021 9:40:48 p. m.,"910","27.0","60","871"
6/24/2021 9:41:48 p. m.,"881","27.0","60","871"
6/24/2021 9:42:48 p. m.,"880","27.0","60","871"
6/24/2021 9:43:48 p. m.,"863","27.0","60","871"
6/24/2021 9:44:48 p. m.,"872","27.0","60","871"
6/24/2021 9:45:48 p. m.,"856","27.0","60","871"
6/24/2021 9:46:48 p. m.,"867","27.0","60","871"
6/24/2021 9:47:48 p. m.,"882","27.0","60","871"
6/24/2021 9:48:48 p. m.,"881","27.0","60","871"
6/24/2021 9:49:48 p. m.,"888","27.0","60","871"
6/24/2021 9:50:48 p. m.,"876","27.0","60","871"
6/24/2021 9:51:48 p. m.,"879","27.0","60","871"
6/24/2021 9:52:48 p. m.,"906","27.0","60","871"
6/24/2021 9:53:48 p. m.,"922","27.0","60","871"
6/24/2021 9:54:48 p. m.,"882","27.0","60","871"
6/24/2021 9:55:48 p. m.,"752","27.0","60","871"
6/24/2021 9:56:48 p. m.,"662","26.9","59","871"
6/24/2021 9:57:48 p. m.,"628","26.9","59","871"
6/24/2021 9:58:48 p. m.,"577","26.8","59","871"
6/24/2021 9:59:48 p. m.,"535","26.6","60","871"
6/24/2021 10:00:48 p. m.,"515","26.5","60","871"
6/24/2021 10:01:48 p. m.,"475","26.4","60","871"
6/24/2021 10:02:48 p. m.,"492","26.3","60","871"
6/24/2021 10:03:48 p. m.,"460","26.2","60","871"
6/24/2021 10:04:48 p. m.,"445","26.2","60","871"
6/24/2021 10:05:48 p. m.,"450","26.2","60","871"
6/24/2021 10:06:48 p. m.,"437","26.1","60","871"
6/24/2021 10:07:48 p. m.,"436","26.1","60","871"
6/24/2021 10:08:48 p. m.,"440","26.1","60","871"
6/24/2021 10:09:48 p. m.,"443","26.1","60","871"
6/24/2021 10:10:48 p. m.,"464","26.0","60","872"
6/24/2021 10:11:48 p. m.,"427","26.0","60","871"
6/24/2021 10:12:48 p. m.,"429","26.0","60","871"
6/24/2021 10:13:48 p. m.,"446","25.9","60","872"
6/24/2021 10:14:48 p. m.,"453","25.9","61","871"
6/24/2021 10:15:48 p. m.,"426","25.8","61","872"
6/24/2021 10:16:48 p. m.,"447","25.8","61","871"
6/24/2021 10:17:48 p. m.,"432","25.8","61","872"
6/24/2021 10:18:48 p. m.,"430","25.6","61","872"
6/24/2021 10:19:48 p. m.,"426","25.6","61","872"
6/24/2021 10:20:48 p. m.,"439","25.5","61","872"
6/24/2021 10:21:48 p. m.,"431","25.5","62","872"
6/24/2021 10:22:48 p. m.,"429","25.5","62","872"
6/24/2021 10:23:48 p. m.,"420","25.4","62","872"
6/24/2021 10:24:48 p. m.,"450","25.3","62","872"
6/24/2021 10:25:48 p. m.,"435","25.3","62","872"
6/24/2021 10:26:48 p. m.,"436","25.3","62","872"
6/24/2021 10:27:48 p. m.,"433","25.2","62","872"
6/24/2021 10:28:48 p. m.,"427","25.4","62","872"
6/24/2021 10:29:48 p. m.,"450","25.4","62","872"
6/24/2021 10:30:48 p. m.,"447","25.4","62","871"
6/24/2021 10:31:48 p. m.,"436","25.4","62","871"
6/24/2021 10:32:48 p. m.,"452","25.4","62","872"
6/24/2021 10:33:48 p. m.,"415","25.4","62","872"
6/24/2021 10:34:48 p. m.,"421","25.4","62","872"
6/24/2021 10:35:48 p. m.,"442","25.4","62","872"
6/24/2021 10:36:48 p. m.,"428","25.3","62","872"
6/24/2021 10:37:48 p. m.,"428","25.3","62","872"
6/24/2021 10:38:48 p. m.,"439","25.3","62","872"
6/24/2021 10:39:48 p. m.,"427","25.3","62","872"
6/24/2021 10:40:48 p. m.,"438","25.3","62","872"
6/24/2021 10:41:48 p. m.,"431","25.3","62","872"
6/24/2021 10:42:48 p. m.,"426","25.2","62","872"
6/24/2021 10:43:48 p. m.,"423","25.2","63","872"
6/24/2021 10:44:48 p. m.,"424","25.2","63","872"
6/24/2021 10:45:48 p. m.,"448","25.1","63","872"
6/24/2021 10:46:48 p. m.,"446","25.0","64","872"
6/24/2021 10:47:48 p. m.,"464","24.9","65","872"
6/24/2021 10:48:48 p. m.,"445","24.7","66","872"
6/24/2021 10:49:48 p. m.,"431","24.6","66","872"
6/24/2021 10:50:48 p. m.,"445","24.5","66","872"
6/24/2021 10:51:48 p. m.,"436","24.5","66","872"
6/24/2021 10:52:48 p. m.,"511","24.4","67","872"
6/24/2021 10:53:48 p. m.,"499","24.4","66","872"
6/24/2021 10:54:48 p. m.,"514","24.4","66","872"
6/24/2021 10:55:48 p. m.,"517","24.5","66","872"
6/24/2021 10:56:48 p. m.,"514","24.7","66","872"
6/24/2021 10:57:48 p. m.,"524","24.8","66","872"
6/24/2021 10:58:48 p. m.,"546","25.0","65","872"
6/24/2021 10:59:48 p. m.,"546","25.0","65","872"
6/24/2021 11:00:48 p. m.,"562","25.2","65","872"
6/24/2021 11:01:48 p. m.,"564","25.3","65","872"
6/24/2021 11:02:48 p. m.,"577","25.4","64","872"
6/24/2021 11:03:48 p. m.,"578","25.4","64","872"
6/24/2021 11:04:48 p. m.,"610","25.5","64","872"
6/24/2021 11:05:48 p. m.,"609","25.5","64","872"
6/24/2021 11:06:48 p. m.,"612","25.6","64","872"
6/24/2021 11:07:48 p. m.,"606","25.6","64","872"
6/24/2021 11:08:48 p. m.,"645","25.7","64","872"
6/24/2021 11:09:48 p. m.,"631","25.8","64","872"
6/24/2021 11:10:48 p. m.,"656","25.8","64","872"
6/24/2021 11:11:48 p. m.,"636","25.8","63","872"
6/24/2021 11:12:48 p. m.,"640","25.9","63","872"
6/24/2021 11:13:48 p. m.,"667","25.9","63","872"
6/24/2021 11:14:48 p. m.,"658","25.9","63","872"
6/24/2021 11:15:48 p. m.,"669","26.0","63","872"
6/24/2021 11:16:48 p. m.,"693","26.0","63","872"
6/24/2021 11:17:48 p. m.,"708","26.0","63","872"
