Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
6/27/2021 7:06:22 p. m.,"827","26.5","71","878"
6/27/2021 7:07:22 p. m.,"809","26.5","71","878"
6/27/2021 7:08:22 p. m.,"832","26.5","71","878"
6/27/2021 7:09:22 p. m.,"842","26.5","71","878"
6/27/2021 7:10:22 p. m.,"816","26.5","71","878"
6/27/2021 7:11:22 p. m.,"839","26.5","71","878"
6/27/2021 7:12:22 p. m.,"842","26.5","71","878"
6/27/2021 7:13:22 p. m.,"832","26.5","71","878"
6/27/2021 7:14:22 p. m.,"863","26.5","71","878"
6/27/2021 7:15:22 p. m.,"821","26.5","71","878"
6/27/2021 7:16:22 p. m.,"842","26.5","71","878"
6/27/2021 7:17:22 p. m.,"836","26.5","71","878"
6/27/2021 7:18:22 p. m.,"833","26.5","71","878"
6/27/2021 7:19:22 p. m.,"834","26.5","71","878"
6/27/2021 7:20:22 p. m.,"824","26.5","71","878"
6/27/2021 7:21:22 p. m.,"841","26.5","71","878"
6/27/2021 7:22:22 p. m.,"828","26.5","71","878"
6/27/2021 7:23:22 p. m.,"841","26.5","71","878"
6/27/2021 7:24:22 p. m.,"832","26.5","71","878"
6/27/2021 7:25:22 p. m.,"833","26.5","71","878"
6/27/2021 7:26:22 p. m.,"831","26.5","71","878"
6/27/2021 7:27:22 p. m.,"829","26.5","71","878"
6/27/2021 7:28:22 p. m.,"824","26.5","71","878"
6/27/2021 7:29:22 p. m.,"827","26.5","71","878"
6/27/2021 7:30:22 p. m.,"829","26.5","71","878"
6/27/2021 7:31:22 p. m.,"843","26.5","71","878"
6/27/2021 7:32:22 p. m.,"806","26.5","71","878"
6/27/2021 7:33:22 p. m.,"833","26.5","71","878"
6/27/2021 7:34:22 p. m.,"840","26.5","71","878"
6/27/2021 7:35:22 p. m.,"828","26.5","71","878"
6/27/2021 7:36:22 p. m.,"830","26.5","71","878"
6/27/2021 7:37:22 p. m.,"826","26.5","71","878"
6/27/2021 7:38:22 p. m.,"839","26.5","71","878"
6/27/2021 7:39:22 p. m.,"802","26.5","71","878"
6/27/2021 7:40:22 p. m.,"835","26.5","71","878"
6/27/2021 7:41:22 p. m.,"833","26.5","71","878"
6/27/2021 7:42:22 p. m.,"821","26.5","71","878"
6/27/2021 7:43:22 p. m.,"804","26.5","71","878"
6/27/2021 7:44:22 p. m.,"831","26.5","71","878"
6/27/2021 7:45:22 p. m.,"834","26.5","71","878"
6/27/2021 7:46:22 p. m.,"836","26.5","71","878"
6/27/2021 7:47:22 p. m.,"828","26.5","71","878"
6/27/2021 7:48:22 p. m.,"842","26.5","71","878"
6/27/2021 7:49:22 p. m.,"826","26.5","71","878"
6/27/2021 7:50:22 p. m.,"840","26.5","71","878"
6/27/2021 7:51:22 p. m.,"838","26.5","71","878"
6/27/2021 7:52:22 p. m.,"840","26.5","71","878"
6/27/2021 7:53:22 p. m.,"824","26.5","71","878"
6/27/2021 7:54:22 p. m.,"844","26.5","71","878"
6/27/2021 7:55:22 p. m.,"849","26.5","71","878"
6/27/2021 7:56:22 p. m.,"792","26.5","71","878"
6/27/2021 7:57:22 p. m.,"813","26.5","71","878"
6/27/2021 7:58:22 p. m.,"813","26.5","71","878"
6/27/2021 7:59:22 p. m.,"833","26.5","71","878"
6/27/2021 8:00:22 p. m.,"817","26.4","71","878"
6/27/2021 8:01:22 p. m.,"807","26.4","71","878"
6/27/2021 8:02:22 p. m.,"831","26.5","71","878"
6/27/2021 8:03:22 p. m.,"819","26.5","71","878"
6/27/2021 8:04:22 p. m.,"821","26.5","71","878"
6/27/2021 8:05:22 p. m.,"807","26.5","71","878"
6/27/2021 8:06:22 p. m.,"820","26.5","71","878"
6/27/2021 8:07:22 p. m.,"832","26.4","71","878"
6/27/2021 8:08:22 p. m.,"824","26.5","71","878"
6/27/2021 8:09:22 p. m.,"821","26.5","71","878"
6/27/2021 8:10:22 p. m.,"802","26.5","71","878"
6/27/2021 8:11:22 p. m.,"838","26.5","71","878"
6/27/2021 8:12:22 p. m.,"804","26.5","71","878"
6/27/2021 8:13:22 p. m.,"817","26.5","71","878"
6/27/2021 8:14:22 p. m.,"836","26.5","71","878"
6/27/2021 8:15:22 p. m.,"798","26.5","71","878"
6/27/2021 8:16:22 p. m.,"818","26.5","71","878"
6/27/2021 8:17:22 p. m.,"828","26.5","71","878"
6/27/2021 8:18:22 p. m.,"820","26.5","71","878"
6/27/2021 8:19:22 p. m.,"814","26.5","71","878"
6/27/2021 8:20:22 p. m.,"827","26.4","71","878"
6/27/2021 8:21:22 p. m.,"821","26.4","71","878"
6/27/2021 8:22:22 p. m.,"822","26.4","71","878"
6/27/2021 8:23:22 p. m.,"834","26.4","71","878"
6/27/2021 8:24:22 p. m.,"808","26.4","71","878"
6/27/2021 8:25:22 p. m.,"815","26.5","71","878"
6/27/2021 8:26:22 p. m.,"828","26.4","71","878"
6/27/2021 8:27:22 p. m.,"842","26.4","71","878"
6/27/2021 8:28:22 p. m.,"806","26.4","71","878"
6/27/2021 8:29:22 p. m.,"818","26.4","71","878"
6/27/2021 8:30:22 p. m.,"817","26.4","71","878"
6/27/2021 8:31:22 p. m.,"812","26.5","71","878"
6/27/2021 8:32:22 p. m.,"831","26.4","71","878"
6/27/2021 8:33:22 p. m.,"813","26.4","71","878"
6/27/2021 8:34:22 p. m.,"836","26.4","71","878"
6/27/2021 8:35:22 p. m.,"804","26.4","71","878"
6/27/2021 8:36:22 p. m.,"816","26.4","71","878"
6/27/2021 8:37:22 p. m.,"808","26.4","71","878"
6/27/2021 8:38:22 p. m.,"830","26.4","71","878"
6/27/2021 8:39:22 p. m.,"803","26.4","71","878"
6/27/2021 8:40:22 p. m.,"830","26.4","71","878"
6/27/2021 8:41:22 p. m.,"806","26.4","71","878"
6/27/2021 8:42:22 p. m.,"833","26.4","71","878"
6/27/2021 8:43:22 p. m.,"815","26.4","71","878"
6/27/2021 8:44:22 p. m.,"813","26.4","71","878"
6/27/2021 8:45:22 p. m.,"820","26.4","71","878"
6/27/2021 8:46:22 p. m.,"789","26.4","71","878"
6/27/2021 8:47:22 p. m.,"814","26.4","71","878"
6/27/2021 8:48:22 p. m.,"844","26.4","71","878"
6/27/2021 8:49:22 p. m.,"833","26.4","71","878"
6/27/2021 8:50:22 p. m.,"819","26.4","71","878"
6/27/2021 8:51:22 p. m.,"831","26.5","71","878"
6/27/2021 8:52:22 p. m.,"836","26.4","71","878"
6/27/2021 8:53:22 p. m.,"827","26.4","71","878"
6/27/2021 8:54:22 p. m.,"827","26.4","71","878"
6/27/2021 8:55:22 p. m.,"815","26.4","71","878"
6/27/2021 8:56:22 p. m.,"799","26.4","71","879"
6/27/2021 8:57:22 p. m.,"817","26.4","71","879"
6/27/2021 8:58:22 p. m.,"836","26.4","71","879"
6/27/2021 8:59:22 p. m.,"804","26.4","71","879"
6/27/2021 9:00:22 p. m.,"843","26.4","71","879"
6/27/2021 9:01:22 p. m.,"791","26.5","71","879"
6/27/2021 9:02:22 p. m.,"833","26.5","71","879"
6/27/2021 9:03:22 p. m.,"820","26.4","71","879"
6/27/2021 9:04:22 p. m.,"824","26.5","71","879"
6/27/2021 9:05:22 p. m.,"821","26.4","71","879"
6/27/2021 9:06:22 p. m.,"806","26.4","71","879"
6/27/2021 9:07:22 p. m.,"819","26.4","71","879"
6/27/2021 9:08:22 p. m.,"824","26.5","71","879"
6/27/2021 9:09:22 p. m.,"798","26.4","71","879"
6/27/2021 9:10:22 p. m.,"823","26.4","71","879"
6/27/2021 9:11:22 p. m.,"818","26.5","71","879"
6/27/2021 9:12:22 p. m.,"817","26.4","71","879"
6/27/2021 9:13:22 p. m.,"821","26.4","71","879"
6/27/2021 9:14:22 p. m.,"794","26.4","71","879"
6/27/2021 9:15:22 p. m.,"800","26.4","71","879"
6/27/2021 9:16:22 p. m.,"808","26.4","71","879"
6/27/2021 9:17:22 p. m.,"804","26.5","71","879"
6/27/2021 9:18:22 p. m.,"796","26.5","71","879"
6/27/2021 9:19:22 p. m.,"815","26.5","71","879"
6/27/2021 9:20:22 p. m.,"810","26.5","71","879"
6/27/2021 9:21:22 p. m.,"823","26.5","71","879"
6/27/2021 9:22:22 p. m.,"788","26.4","71","879"
6/27/2021 9:23:22 p. m.,"806","26.5","71","879"
6/27/2021 9:24:22 p. m.,"825","26.4","71","879"
6/27/2021 9:25:22 p. m.,"815","26.5","71","879"
6/27/2021 9:26:22 p. m.,"818","26.5","71","879"
6/27/2021 9:27:22 p. m.,"813","26.5","71","879"
6/27/2021 9:28:22 p. m.,"809","26.5","71","879"
6/27/2021 9:29:22 p. m.,"800","26.4","71","879"
6/27/2021 9:30:22 p. m.,"799","26.5","71","879"
6/27/2021 9:31:22 p. m.,"815","26.4","71","879"
6/27/2021 9:32:22 p. m.,"798","26.5","71","879"
6/27/2021 9:33:22 p. m.,"813","26.4","71","879"
6/27/2021 9:34:22 p. m.,"796","26.5","71","879"
6/27/2021 9:35:22 p. m.,"807","26.5","71","879"
6/27/2021 9:36:22 p. m.,"793","26.5","71","879"
6/27/2021 9:37:22 p. m.,"800","26.5","71","879"
6/27/2021 9:38:22 p. m.,"799","26.5","71","879"
6/27/2021 9:39:22 p. m.,"802","26.5","71","879"
6/27/2021 9:40:22 p. m.,"814","26.5","71","879"
6/27/2021 9:41:22 p. m.,"795","26.5","71","879"
6/27/2021 9:42:22 p. m.,"788","26.5","71","879"
6/27/2021 9:43:22 p. m.,"810","26.5","71","879"
6/27/2021 9:44:22 p. m.,"803","26.5","71","879"
6/27/2021 9:45:22 p. m.,"800","26.5","71","879"
6/27/2021 9:46:22 p. m.,"816","26.5","71","879"
6/27/2021 9:47:22 p. m.,"796","26.4","71","879"
6/27/2021 9:48:22 p. m.,"795","26.5","71","879"
6/27/2021 9:49:22 p. m.,"795","26.5","71","879"
6/27/2021 9:50:22 p. m.,"808","26.5","71","879"
6/27/2021 9:51:22 p. m.,"821","26.5","71","879"
6/27/2021 9:52:22 p. m.,"814","26.5","71","879"
6/27/2021 9:53:22 p. m.,"797","26.5","71","879"
6/27/2021 9:54:22 p. m.,"820","26.5","71","879"
6/27/2021 9:55:22 p. m.,"778","26.5","71","879"
6/27/2021 9:56:22 p. m.,"831","26.4","71","879"
6/27/2021 9:57:22 p. m.,"801","26.5","71","879"
6/27/2021 9:58:22 p. m.,"777","26.5","71","879"
6/27/2021 9:59:22 p. m.,"795","26.5","71","879"
6/27/2021 10:00:22 p. m.,"788","26.5","71","879"
6/27/2021 10:01:22 p. m.,"801","26.5","71","879"
6/27/2021 10:02:22 p. m.,"803","26.5","71","879"
6/27/2021 10:03:22 p. m.,"805","26.5","71","879"
6/27/2021 10:04:22 p. m.,"812","26.5","71","879"
6/27/2021 10:05:22 p. m.,"812","26.5","71","879"
6/27/2021 10:06:22 p. m.,"823","26.4","71","879"
6/27/2021 10:07:22 p. m.,"789","26.5","71","879"
6/27/2021 10:08:22 p. m.,"807","26.4","71","879"
6/27/2021 10:09:22 p. m.,"803","26.5","71","879"
6/27/2021 10:10:22 p. m.,"797","26.5","71","879"
6/27/2021 10:11:22 p. m.,"787","26.4","71","879"
6/27/2021 10:12:22 p. m.,"798","26.5","71","879"
6/27/2021 10:13:22 p. m.,"799","26.5","71","879"
6/27/2021 10:14:22 p. m.,"793","26.5","71","879"
6/27/2021 10:15:22 p. m.,"793","26.5","71","879"
6/27/2021 10:16:22 p. m.,"813","26.5","71","879"
6/27/2021 10:17:22 p. m.,"835","26.5","71","879"
6/27/2021 10:18:22 p. m.,"821","26.5","71","879"
6/27/2021 10:19:22 p. m.,"804","26.5","71","879"
6/27/2021 10:20:22 p. m.,"822","26.5","71","879"
6/27/2021 10:21:22 p. m.,"816","26.5","71","879"
6/27/2021 10:22:22 p. m.,"784","26.5","71","879"
6/27/2021 10:23:22 p. m.,"800","26.5","71","879"
6/27/2021 10:24:22 p. m.,"803","26.5","71","879"
6/27/2021 10:25:22 p. m.,"798","26.5","71","879"
6/27/2021 10:26:22 p. m.,"811","26.5","71","879"
6/27/2021 10:27:22 p. m.,"820","26.5","71","879"
6/27/2021 10:28:22 p. m.,"820","26.5","71","879"
6/27/2021 10:29:22 p. m.,"786","26.5","71","879"
6/27/2021 10:30:22 p. m.,"806","26.5","71","879"
6/27/2021 10:31:22 p. m.,"784","26.4","71","879"
6/27/2021 10:32:22 p. m.,"793","26.5","71","879"
6/27/2021 10:33:22 p. m.,"824","26.5","71","879"
6/27/2021 10:34:22 p. m.,"788","26.5","71","879"
6/27/2021 10:35:22 p. m.,"776","26.5","71","879"
6/27/2021 10:36:22 p. m.,"801","26.5","71","879"
6/27/2021 10:37:22 p. m.,"787","26.5","71","879"
6/27/2021 10:38:22 p. m.,"792","26.5","71","880"
6/27/2021 10:39:22 p. m.,"789","26.5","71","880"
6/27/2021 10:40:22 p. m.,"790","26.5","71","880"
6/27/2021 10:41:22 p. m.,"807","26.5","71","880"
6/27/2021 10:42:22 p. m.,"811","26.5","71","880"
6/27/2021 10:43:22 p. m.,"810","26.4","71","880"
6/27/2021 10:44:22 p. m.,"779","26.5","71","880"
6/27/2021 10:45:22 p. m.,"798","26.4","71","880"
6/27/2021 10:46:22 p. m.,"808","26.5","71","880"
6/27/2021 10:47:22 p. m.,"804","26.5","71","880"
6/27/2021 10:48:22 p. m.,"795","26.5","71","880"
6/27/2021 10:49:22 p. m.,"785","26.5","71","880"
6/27/2021 10:50:22 p. m.,"815","26.5","71","880"
6/27/2021 10:51:22 p. m.,"813","26.5","71","880"
6/27/2021 10:52:22 p. m.,"786","26.5","71","880"
6/27/2021 10:53:22 p. m.,"784","26.5","71","880"
6/27/2021 10:54:22 p. m.,"793","26.5","71","880"
6/27/2021 10:55:22 p. m.,"787","26.5","71","880"
6/27/2021 10:56:22 p. m.,"824","26.4","71","880"
6/27/2021 10:57:22 p. m.,"800","26.4","71","880"
6/27/2021 10:58:22 p. m.,"787","26.4","71","880"
6/27/2021 10:59:22 p. m.,"786","26.4","71","880"
6/27/2021 11:00:22 p. m.,"800","26.5","71","880"
6/27/2021 11:01:22 p. m.,"799","26.4","71","880"
6/27/2021 11:02:22 p. m.,"790","26.4","71","880"
6/27/2021 11:03:22 p. m.,"778","26.5","71","880"
6/27/2021 11:04:22 p. m.,"825","26.4","71","880"
6/27/2021 11:05:22 p. m.,"801","26.5","71","880"
6/27/2021 11:06:22 p. m.,"816","26.5","71","880"
6/27/2021 11:07:22 p. m.,"799","26.4","71","880"
6/27/2021 11:08:22 p. m.,"780","26.5","71","880"
6/27/2021 11:09:22 p. m.,"797","26.5","71","880"
6/27/2021 11:10:22 p. m.,"797","26.4","71","880"
6/27/2021 11:11:22 p. m.,"782","26.4","71","880"
6/27/2021 11:12:22 p. m.,"799","26.5","71","880"
6/27/2021 11:13:22 p. m.,"809","26.4","71","880"
6/27/2021 11:14:22 p. m.,"789","26.5","71","880"
6/27/2021 11:15:22 p. m.,"767","26.4","71","880"
6/27/2021 11:16:22 p. m.,"781","26.4","71","880"
6/27/2021 11:17:22 p. m.,"808","26.5","71","880"
6/27/2021 11:18:22 p. m.,"792","26.5","71","880"
6/27/2021 11:19:22 p. m.,"795","26.5","71","880"
6/27/2021 11:20:22 p. m.,"780","26.4","71","880"
6/27/2021 11:21:22 p. m.,"794","26.4","71","880"
6/27/2021 11:22:22 p. m.,"794","26.4","71","880"
6/27/2021 11:23:22 p. m.,"784","26.4","71","880"
6/27/2021 11:24:22 p. m.,"784","26.4","71","880"
6/27/2021 11:25:22 p. m.,"794","26.5","71","880"
6/27/2021 11:26:22 p. m.,"791","26.5","71","880"
6/27/2021 11:27:22 p. m.,"787","26.4","71","880"
6/27/2021 11:28:22 p. m.,"793","26.5","71","880"
6/27/2021 11:29:22 p. m.,"780","26.4","71","880"
6/27/2021 11:30:22 p. m.,"782","26.5","71","880"
6/27/2021 11:31:22 p. m.,"788","26.4","71","880"
6/27/2021 11:32:22 p. m.,"789","26.5","71","880"
6/27/2021 11:33:22 p. m.,"783","26.4","71","880"
6/27/2021 11:34:22 p. m.,"786","26.5","71","880"
6/27/2021 11:35:22 p. m.,"805","26.4","71","880"
6/27/2021 11:36:22 p. m.,"777","26.4","71","880"
6/27/2021 11:37:22 p. m.,"794","26.4","71","880"
6/27/2021 11:38:22 p. m.,"785","26.4","71","880"
6/27/2021 11:39:22 p. m.,"780","26.4","71","880"
6/27/2021 11:40:22 p. m.,"781","26.4","71","880"
6/27/2021 11:41:22 p. m.,"795","26.4","71","880"
6/27/2021 11:42:22 p. m.,"774","26.4","71","880"
6/27/2021 11:43:22 p. m.,"794","26.4","71","880"
6/27/2021 11:44:22 p. m.,"759","26.5","71","880"
6/27/2021 11:45:22 p. m.,"758","26.4","71","880"
6/27/2021 11:46:22 p. m.,"785","26.4","71","880"
6/27/2021 11:47:22 p. m.,"811","26.4","71","880"
6/27/2021 11:48:22 p. m.,"804","26.4","71","880"
6/27/2021 11:49:22 p. m.,"778","26.4","71","880"
6/27/2021 11:50:22 p. m.,"779","26.4","71","880"
6/27/2021 11:51:22 p. m.,"794","26.4","71","880"
6/27/2021 11:52:22 p. m.,"778","26.4","71","880"
6/27/2021 11:53:22 p. m.,"772","26.4","71","880"
6/27/2021 11:54:22 p. m.,"777","26.4","71","880"
6/27/2021 11:55:22 p. m.,"785","26.4","71","880"
6/27/2021 11:56:22 p. m.,"790","26.4","71","880"
6/27/2021 11:57:22 p. m.,"807","26.4","71","880"
6/27/2021 11:58:22 p. m.,"792","26.4","71","880"
6/27/2021 11:59:22 p. m.,"796","26.4","71","880"
6/28/2021 12:00:22 a. m.,"777","26.4","71","880"
6/28/2021 12:01:22 a. m.,"800","26.4","71","880"
6/28/2021 12:02:22 a. m.,"804","26.4","71","880"
6/28/2021 12:03:22 a. m.,"785","26.4","71","880"
6/28/2021 12:04:22 a. m.,"782","26.4","71","880"
6/28/2021 12:05:22 a. m.,"794","26.4","71","880"
6/28/2021 12:06:22 a. m.,"787","26.4","71","880"
6/28/2021 12:07:22 a. m.,"791","26.4","71","880"
6/28/2021 12:08:22 a. m.,"771","26.4","71","880"
6/28/2021 12:09:22 a. m.,"782","26.4","71","880"
6/28/2021 12:10:22 a. m.,"771","26.4","71","880"
6/28/2021 12:11:22 a. m.,"766","26.4","71","880"
6/28/2021 12:12:22 a. m.,"767","26.4","71","880"
6/28/2021 12:13:22 a. m.,"795","26.4","71","880"
6/28/2021 12:14:22 a. m.,"769","26.4","71","880"
6/28/2021 12:15:22 a. m.,"777","26.4","71","880"
6/28/2021 12:16:22 a. m.,"762","26.4","71","880"
6/28/2021 12:17:22 a. m.,"792","26.4","71","880"
6/28/2021 12:18:22 a. m.,"784","26.4","71","880"
6/28/2021 12:19:22 a. m.,"782","26.4","71","880"
6/28/2021 12:20:22 a. m.,"793","26.4","71","880"
6/28/2021 12:21:22 a. m.,"766","26.4","71","880"
6/28/2021 12:22:22 a. m.,"778","26.4","71","880"
6/28/2021 12:23:22 a. m.,"768","26.4","71","880"
6/28/2021 12:24:22 a. m.,"791","26.4","71","880"
6/28/2021 12:25:22 a. m.,"764","26.4","71","880"
6/28/2021 12:26:22 a. m.,"760","26.4","71","880"
6/28/2021 12:27:22 a. m.,"769","26.4","71","880"
6/28/2021 12:28:22 a. m.,"782","26.4","71","880"
6/28/2021 12:29:22 a. m.,"794","26.4","71","880"
6/28/2021 12:30:22 a. m.,"782","26.4","71","880"
6/28/2021 12:31:22 a. m.,"775","26.4","71","880"
6/28/2021 12:32:22 a. m.,"797","26.4","71","880"
6/28/2021 12:33:22 a. m.,"780","26.4","71","880"
6/28/2021 12:34:22 a. m.,"759","26.4","71","880"
6/28/2021 12:35:22 a. m.,"790","26.4","71","880"
6/28/2021 12:36:22 a. m.,"767","26.4","71","880"
6/28/2021 12:37:22 a. m.,"770","26.4","71","880"
6/28/2021 12:38:22 a. m.,"792","26.4","71","880"
6/28/2021 12:39:22 a. m.,"779","26.4","71","880"
6/28/2021 12:40:22 a. m.,"785","26.4","71","880"
6/28/2021 12:41:22 a. m.,"776","26.4","71","880"
6/28/2021 12:42:22 a. m.,"785","26.4","71","880"
6/28/2021 12:43:22 a. m.,"790","26.4","71","880"
6/28/2021 12:44:22 a. m.,"762","26.4","71","880"
6/28/2021 12:45:22 a. m.,"766","26.3","71","880"
6/28/2021 12:46:22 a. m.,"785","26.4","71","880"
6/28/2021 12:47:22 a. m.,"780","26.4","71","880"
6/28/2021 12:48:22 a. m.,"755","26.4","71","880"
6/28/2021 12:49:22 a. m.,"761","26.4","71","880"
6/28/2021 12:50:22 a. m.,"786","26.4","71","880"
6/28/2021 12:51:22 a. m.,"743","26.3","71","880"
6/28/2021 12:52:22 a. m.,"776","26.3","71","880"
6/28/2021 12:53:22 a. m.,"784","26.3","71","880"
6/28/2021 12:54:22 a. m.,"763","26.4","71","880"
6/28/2021 12:55:22 a. m.,"747","26.4","71","880"
6/28/2021 12:56:22 a. m.,"752","26.3","71","880"
6/28/2021 12:57:22 a. m.,"799","26.3","71","880"
6/28/2021 12:58:22 a. m.,"787","26.3","71","880"
6/28/2021 12:59:22 a. m.,"794","26.3","71","880"
6/28/2021 1:00:22 a. m.,"785","26.3","71","880"
6/28/2021 1:01:22 a. m.,"755","26.4","71","880"
6/28/2021 1:02:22 a. m.,"772","26.3","71","880"
6/28/2021 1:03:22 a. m.,"782","26.4","71","880"
6/28/2021 1:04:22 a. m.,"772","26.3","71","880"
6/28/2021 1:05:22 a. m.,"786","26.4","71","880"
6/28/2021 1:06:22 a. m.,"770","26.3","71","880"
6/28/2021 1:07:22 a. m.,"760","26.3","71","880"
6/28/2021 1:08:22 a. m.,"775","26.3","71","880"
6/28/2021 1:09:22 a. m.,"770","26.4","71","880"
6/28/2021 1:10:22 a. m.,"753","26.4","71","880"
6/28/2021 1:11:22 a. m.,"784","26.4","71","880"
6/28/2021 1:12:22 a. m.,"775","26.3","71","880"
6/28/2021 1:13:22 a. m.,"775","26.4","70","880"
6/28/2021 1:14:22 a. m.,"765","26.3","71","880"
6/28/2021 1:15:22 a. m.,"758","26.3","71","880"
6/28/2021 1:16:22 a. m.,"769","26.4","71","880"
6/28/2021 1:17:22 a. m.,"775","26.4","71","880"
6/28/2021 1:18:22 a. m.,"760","26.4","71","880"
6/28/2021 1:19:22 a. m.,"792","26.4","71","880"
6/28/2021 1:20:22 a. m.,"766","26.4","71","880"
6/28/2021 1:21:22 a. m.,"773","26.4","71","880"
6/28/2021 1:22:22 a. m.,"771","26.3","71","880"
6/28/2021 1:23:22 a. m.,"792","26.4","71","880"
6/28/2021 1:24:22 a. m.,"788","26.3","70","880"
6/28/2021 1:25:22 a. m.,"785","26.3","71","880"
6/28/2021 1:26:22 a. m.,"763","26.4","71","880"
6/28/2021 1:27:22 a. m.,"783","26.4","70","880"
6/28/2021 1:28:22 a. m.,"781","26.4","71","880"
6/28/2021 1:29:22 a. m.,"784","26.4","70","879"
6/28/2021 1:30:22 a. m.,"779","26.4","71","879"
6/28/2021 1:31:22 a. m.,"785","26.4","70","879"
6/28/2021 1:32:22 a. m.,"779","26.3","71","879"
6/28/2021 1:33:22 a. m.,"786","26.4","71","879"
6/28/2021 1:34:22 a. m.,"785","26.4","71","879"
6/28/2021 1:35:22 a. m.,"798","26.4","71","879"
6/28/2021 1:36:22 a. m.,"766","26.4","71","879"
6/28/2021 1:37:22 a. m.,"797","26.4","70","879"
6/28/2021 1:38:22 a. m.,"761","26.4","70","879"
6/28/2021 1:39:22 a. m.,"762","26.4","70","879"
6/28/2021 1:40:22 a. m.,"769","26.4","70","879"
6/28/2021 1:41:22 a. m.,"767","26.4","70","879"
6/28/2021 1:42:22 a. m.,"774","26.3","71","879"
6/28/2021 1:43:22 a. m.,"768","26.4","70","879"
6/28/2021 1:44:22 a. m.,"780","26.4","70","879"
6/28/2021 1:45:22 a. m.,"746","26.3","70","879"
6/28/2021 1:46:22 a. m.,"783","26.4","71","879"
6/28/2021 1:47:22 a. m.,"774","26.4","70","879"
6/28/2021 1:48:22 a. m.,"769","26.3","70","879"
6/28/2021 1:49:22 a. m.,"776","26.4","70","879"
6/28/2021 1:50:22 a. m.,"765","26.4","70","879"
6/28/2021 1:51:22 a. m.,"780","26.4","70","879"
6/28/2021 1:52:22 a. m.,"787","26.4","71","879"
6/28/2021 1:53:22 a. m.,"779","26.4","70","879"
6/28/2021 1:54:22 a. m.,"754","26.4","71","879"
6/28/2021 1:55:22 a. m.,"763","26.3","70","879"
6/28/2021 1:56:22 a. m.,"780","26.4","70","879"
6/28/2021 1:57:22 a. m.,"752","26.3","70","879"
6/28/2021 1:58:22 a. m.,"784","26.3","70","879"
6/28/2021 1:59:22 a. m.,"778","26.4","70","879"
6/28/2021 2:00:22 a. m.,"777","26.4","70","879"
6/28/2021 2:01:22 a. m.,"766","26.4","70","879"
6/28/2021 2:02:22 a. m.,"754","26.4","70","879"
6/28/2021 2:03:22 a. m.,"745","26.3","70","879"
6/28/2021 2:04:22 a. m.,"749","26.4","70","879"
6/28/2021 2:05:22 a. m.,"749","26.3","70","879"
6/28/2021 2:06:22 a. m.,"787","26.4","70","879"
6/28/2021 2:07:22 a. m.,"768","26.4","71","879"
6/28/2021 2:08:22 a. m.,"769","26.3","70","879"
6/28/2021 2:09:22 a. m.,"782","26.3","70","879"
6/28/2021 2:10:22 a. m.,"764","26.4","70","879"
6/28/2021 2:11:22 a. m.,"784","26.4","71","879"
6/28/2021 2:12:22 a. m.,"765","26.4","70","879"
6/28/2021 2:13:22 a. m.,"757","26.3","70","879"
6/28/2021 2:14:22 a. m.,"767","26.4","70","879"
6/28/2021 2:15:22 a. m.,"773","26.4","70","879"
6/28/2021 2:16:22 a. m.,"768","26.4","70","879"
6/28/2021 2:17:22 a. m.,"757","26.4","70","879"
6/28/2021 2:18:22 a. m.,"774","26.3","70","879"
6/28/2021 2:19:22 a. m.,"769","26.4","70","879"
6/28/2021 2:20:22 a. m.,"779","26.3","70","879"
6/28/2021 2:21:22 a. m.,"753","26.3","70","879"
6/28/2021 2:22:22 a. m.,"758","26.3","71","879"
6/28/2021 2:23:22 a. m.,"748","26.3","70","879"
6/28/2021 2:24:22 a. m.,"777","26.4","70","879"
6/28/2021 2:25:22 a. m.,"765","26.4","70","879"
6/28/2021 2:26:22 a. m.,"766","26.3","70","879"
6/28/2021 2:27:22 a. m.,"755","26.3","70","879"
6/28/2021 2:28:22 a. m.,"760","26.3","70","879"
6/28/2021 2:29:22 a. m.,"757","26.4","70","879"
6/28/2021 2:30:22 a. m.,"769","26.4","70","879"
6/28/2021 2:31:22 a. m.,"761","26.3","70","879"
6/28/2021 2:32:22 a. m.,"766","26.3","70","879"
6/28/2021 2:33:22 a. m.,"775","26.3","70","879"
6/28/2021 2:34:22 a. m.,"763","26.3","70","879"
6/28/2021 2:35:22 a. m.,"747","26.3","70","879"
6/28/2021 2:36:22 a. m.,"770","26.4","70","879"
6/28/2021 2:37:22 a. m.,"741","26.3","71","879"
6/28/2021 2:38:22 a. m.,"775","26.3","70","879"
6/28/2021 2:39:22 a. m.,"735","26.3","70","879"
6/28/2021 2:40:22 a. m.,"775","26.3","70","879"
6/28/2021 2:41:22 a. m.,"749","26.3","70","879"
6/28/2021 2:42:22 a. m.,"746","26.3","70","879"
6/28/2021 2:43:22 a. m.,"762","26.3","70","879"
6/28/2021 2:44:22 a. m.,"771","26.3","70","879"
6/28/2021 2:45:22 a. m.,"735","26.3","70","879"
6/28/2021 2:46:22 a. m.,"751","26.3","70","879"
6/28/2021 2:47:22 a. m.,"753","26.3","70","879"
6/28/2021 2:48:22 a. m.,"777","26.3","70","879"
6/28/2021 2:49:22 a. m.,"772","26.3","70","879"
6/28/2021 2:50:22 a. m.,"758","26.3","70","879"
