FLUX RECORD TRACKS,,,,,,,,,
#,sec,CH4,H2S,CO2,Cell_T.,Pressure,Battery,AirT,BarP
948,947.18,2,0.158563,576.00262,50.88559,860.75104,14.565134,32.319443,877.37897
949,948.18,2,0.158563,575.72363,50.88559,860.75104,14.564765,32.322224,877.37866
950,949.18,2,0.15928,575.72583,50.88559,860.75104,14.565134,32.324306,877.37897
951,950.18,2,0.15976,576.70551,50.88559,860.75104,14.564149,32.325695,877.37659
952,951.18,2,0.160241,576.81537,50.88559,860.75104,14.564273,32.327778,877.37665
953,952.18,2,0.159524,576.5575,50.88559,860.75104,14.563904,32.329861,877.37701
954,953.18,2,0.158326,576.62744,50.88559,860.75104,14.563659,32.332638,877.37793
955,954.18,2,0.158807,578.12231,50.88559,860.75104,14.562921,32.332638,877.37073
956,955.18,2,0.159043,577.38861,50.88559,860.75104,14.562675,32.336113,877.37354
957,956.18,2,0.158807,576.53137,50.88559,860.75104,14.562921,32.337502,877.37189
958,957.18,2,0.159043,574.96661,50.88559,860.75104,14.562304,32.33889,877.37054
959,958.18,2,0.15976,577.01849,50.88559,860.75104,14.562797,32.340279,877.36804
960,959.18,2,0.158807,576.64734,50.88559,860.75104,14.562674,32.341667,877.36621
961,960.18,2,0.158326,575.31805,50.88559,860.75104,14.563166,32.34375,877.36621
962,961.18,2.1,0.15976,576.21649,50.88559,860.75104,14.562551,32.345833,877.36609
963,962.18,2,0.159043,576.35248,50.88559,860.75104,14.562675,32.347916,877.36511
964,963.18,2,0.159524,575.48212,50.88559,860.75104,14.562552,32.349304,877.36475
965,964.18,2,0.161195,574.42151,50.88559,860.75104,14.562675,32.349998,877.36102
966,965.18,2,0.160714,575.6308,50.88559,860.75104,14.563168,32.352779,877.36206
967,966.18,2,0.162149,575.83453,50.88559,860.75104,14.563044,32.354862,877.36249
968,967.18,2,0.161195,573.58063,50.88559,860.75104,14.56366,32.356945,877.36096
969,968.18,2.1,0.160478,577.59863,50.88559,860.75104,14.563291,32.356945,877.3559
970,969.18,2,0.160478,576.28741,50.88559,860.75104,14.563291,32.358334,877.35547
971,970.18,2,0.159997,575.99969,50.88559,860.75104,14.563537,32.361805,877.35895
972,971.18,2,0.159997,577.64984,50.88559,860.75104,14.562921,32.366665,877.36383
973,972.18,2,0.160478,576.27258,50.88559,860.75104,14.562921,32.368752,877.36609
974,973.18,2,0.160478,575.48608,50.88559,860.75104,14.563044,32.370834,877.36664
975,974.18,2,0.160241,577.05139,50.88559,860.75104,14.563537,32.372223,877.36353
976,975.18,2.1,0.159524,576.49945,50.88559,860.75104,14.564029,32.375,877.36694
977,976.18,2.1,0.15928,576.68256,50.88559,860.75104,14.564645,32.375694,877.36572
978,977.18,2,0.158563,575.48608,50.88559,860.75104,14.565013,32.377777,877.36328
979,978.18,2,0.160241,576.8064,50.88559,860.75104,14.565506,32.378471,877.36292
980,979.18,2.1,0.15976,576.53851,50.88559,860.75104,14.565629,32.382637,877.36267
981,980.18,2,0.160958,576.54742,50.88559,860.75104,14.565013,32.383335,877.3598
982,981.18,2.1,0.160958,577.40546,50.88559,860.75104,14.565135,32.384724,877.35876
983,982.18,2.1,0.160958,577.63086,50.88559,860.75104,14.564274,32.386112,877.35809
984,983.18,2,0.161432,576.29742,50.88559,860.75104,14.564398,32.386806,877.35748
985,984.18,2.1,0.161195,575.88678,50.88559,860.75104,14.563782,32.389584,877.35815
986,985.18,2,0.162393,575.58984,50.88559,860.75104,14.563782,32.390278,877.35553
987,986.18,2.1,0.161676,577.09351,50.88559,860.75104,14.564767,32.393749,877.35809
988,987.18,2,0.161195,575.67395,50.88559,860.75104,14.56489,32.395138,877.35626
989,988.18,2.1,0.162629,577.37061,50.88559,860.75104,14.565382,32.397915,877.35718
990,989.18,2.1,0.161432,577.10742,50.88559,860.75104,14.564767,32.400696,877.35858
991,990.18,2,0.161195,576.3725,50.88559,860.75104,14.565135,32.402084,877.35645
992,991.18,2,0.161912,576.40338,50.88559,860.75104,14.564767,32.404167,877.35657
993,992.18,2.1,0.161676,575.48993,50.88559,860.75104,14.565013,32.40625,877.35718
994,993.18,2.1,0.161195,576.73633,50.88559,860.75104,14.565874,32.407639,877.35339
995,994.18,2.1,0.161195,574.9035,50.88559,860.88739,14.565874,32.411804,877.35797
996,995.18,2.1,0.160478,577.44659,50.88559,861.02393,14.566736,32.413887,877.35754
997,996.18,2.1,0.160958,576.70892,50.88559,861.16022,14.566614,32.415974,877.35754
998,997.18,2.1,0.161676,579.06537,50.88559,861.84204,14.567351,32.418056,877.35779
999,998.18,2.1,0.161195,575.07935,50.88559,861.97827,14.56686,32.420834,877.35901
1000,999.18,2.1,0.161432,574.90015,50.88559,861.70563,14.566984,32.421528,877.35669
1001,1000.18,2.1,0.161676,574.77594,50.88559,861.43286,14.566862,32.423611,877.35571
1002,1001.18,2.1,0.161195,576.46436,50.88559,861.02393,14.566985,32.425694,877.35297
1003,1002.18,2.2,0.160478,575.85095,50.88559,861.02393,14.567107,32.424999,877.34705
1004,1003.18,2,0.160478,575.95068,50.88559,861.02393,14.567476,32.427082,877.3468
1005,1004.18,2.1,0.15976,577.31244,50.88559,861.02393,14.567722,32.429165,877.34741
1006,1005.18,2.1,0.160714,575.64252,50.88559,860.88739,14.567353,32.431252,877.34644
1007,1006.18,2.1,0.160958,576.10315,50.88559,860.88739,14.56846,32.434029,877.34833
1008,1007.18,2,0.15976,576.35907,50.88559,860.88739,14.569445,32.436111,877.3476
1009,1008.18,2.1,0.160241,576.25537,50.88559,860.75104,14.569692,32.438194,877.3479
1010,1009.18,2.1,0.160958,577.15955,50.88559,860.75104,14.569323,32.441666,877.34937
1011,1010.18,2.1,0.160241,578.31775,50.88559,860.75104,14.569077,32.444443,877.35199
1012,1011.18,2,0.161195,577.63983,50.88559,860.75104,14.570184,32.447224,877.35095
1013,1012.18,2.1,0.160714,577.30359,50.88559,860.75104,14.570306,32.448612,877.34869
1014,1013.18,2.1,0.159997,576.7464,50.88559,860.75104,14.570675,32.450695,877.34955
1015,1014.18,2.1,0.15976,576.56995,50.88559,860.88739,14.57092,32.452778,877.34906
1016,1015.18,2.1,0.160714,577.06152,50.88559,860.75104,14.571536,32.455555,877.35016
1017,1016.18,2.1,0.161195,575.91663,50.88559,860.75104,14.571166,32.456249,877.34766
1018,1017.18,2.1,0.161912,575.71844,50.88559,860.75104,14.571044,32.458332,877.3468
1019,1018.18,2.1,0.161195,575.58685,50.88559,860.75104,14.571905,32.459721,877.34473
1020,1019.18,2.1,0.159997,576.01556,50.88559,860.88739,14.571905,32.461113,877.34125
1021,1020.18,2.1,0.159997,577.39703,50.88559,860.88739,14.570798,32.463196,877.34125
1022,1021.18,2.1,0.161195,578.75378,50.88559,860.88739,14.57129,32.463196,877.33673
1023,1022.18,2.1,0.15976,574.89667,50.88559,860.88739,14.572397,32.465279,877.33759
1024,1023.18,2.1,0.159524,576.3764,50.88559,860.75104,14.57215,32.467361,877.33929
1025,1024.18,2.1,0.15928,575.9726,50.88559,860.75104,14.572274,32.468056,877.33557
1026,1025.18,2.1,0.15928,576.89429,50.88559,860.75104,14.572396,32.470139,877.33527
1027,1026.18,2.2,0.160241,576.16431,50.88559,860.75104,14.572272,32.474304,877.33905
1028,1027.18,2.1,0.15976,577.00439,50.88559,860.75104,14.573011,32.477085,877.34229
1029,1028.18,2,0.159997,577.66797,50.88559,860.75104,14.57338,32.477085,877.33783
1030,1029.18,2.1,0.160714,576.85852,50.88559,860.75104,14.573133,32.479862,877.34039
1031,1030.18,2.1,0.160958,576.09149,50.88559,860.75104,14.572764,32.482639,877.34149
1032,1031.18,2,0.160714,577.76404,50.88559,860.75104,14.573503,32.483334,877.33875
1033,1032.18,2.1,0.161912,578.84857,50.88559,860.75104,14.572886,32.485416,877.33881
1034,1033.18,2.1,0.161432,577.17462,50.88559,860.75104,14.572886,32.485416,877.33301
1035,1034.18,2.1,0.162149,575.30237,50.88559,860.75104,14.572886,32.487499,877.33307
1036,1035.18,2.1,0.162393,577.40155,50.88559,860.75104,14.572394,32.488194,877.33185
1037,1036.18,2,0.16311,577.89301,50.88559,860.75104,14.572272,32.489582,877.33093
1038,1037.18,2.1,0.164064,575.89056,50.88559,860.75104,14.572272,32.493057,877.33282
1039,1038.18,2.1,0.16311,576.70245,50.88559,860.75104,14.573503,32.494446,877.33307
1040,1039.18,2.1,0.162149,578.14227,50.88559,860.75104,14.573257,32.497223,877.3335
1041,1040.18,2.1,0.161195,576.47748,50.88559,860.75104,14.573872,32.499306,877.33551
1042,1041.18,2.1,0.161912,576.80743,50.88559,860.75104,14.574119,32.5,877.3327
1043,1042.18,2.1,0.160958,576.54639,50.88559,860.75104,14.574488,32.501389,877.33124
1044,1043.18,2.1,0.161432,577.42969,50.88559,860.75104,14.575103,32.502777,877.33038
1045,1044.18,2.1,0.161676,577.49066,50.88559,860.75104,14.575841,32.505554,877.33386
1046,1045.18,2.1,0.160478,578.31866,50.88559,860.75104,14.575718,32.506943,877.33331
1047,1046.18,2.1,0.160958,577.30255,50.88559,860.75104,14.574856,32.509724,877.33496
1048,1047.18,2.2,0.160241,577.23456,50.88559,860.75104,14.575225,32.515278,877.34332
1049,1048.18,2.1,0.160241,578.29565,50.88559,860.75104,14.575718,32.519444,877.34949
1050,1049.18,2.1,0.161195,577.34558,50.88559,860.75104,14.576457,32.523613,877.35437
1051,1050.18,2.1,0.161195,577.95111,50.88559,860.75104,14.573873,32.525002,877.35437
1052,1051.18,2.1,0.162149,578.68927,50.88559,860.75104,14.574856,32.527779,877.35571
1053,1052.18,2.1,0.162393,576.94452,50.88559,860.75104,14.575349,32.529167,877.35583
1054,1053.18,2.1,0.160958,576.69232,50.88559,860.75104,14.575718,32.530556,877.35339
1055,1054.18,2.1,0.162866,576.13452,50.88559,860.75104,14.575227,32.534027,877.35718
1056,1055.18,2.1,0.162149,579.14203,50.88559,860.75104,14.57535,32.536804,877.35974
1057,1056.18,2.1,0.162629,578.28064,50.88559,860.75104,14.576457,32.538887,877.36023
1058,1057.18,2.1,0.16311,576.22748,50.88559,860.75104,14.575472,32.540974,877.35974
1059,1058.18,2,0.163827,576.74841,50.88559,860.75104,14.575841,32.544445,877.36328
1060,1059.18,2,0.1643,578.84857,50.88559,860.75104,14.577194,32.547222,877.36456
1061,1060.18,2.1,0.164544,576.46045,50.88559,860.75104,14.576702,32.549305,877.36365
1062,1061.18,2.1,0.16311,575.86353,50.88559,860.75104,14.577194,32.550694,877.36273
1063,1062.18,2.1,0.163827,574.86774,50.88559,860.75104,14.577318,32.552776,877.36322
1064,1063.18,2.1,0.165018,576.99438,50.88559,860.75104,14.576949,32.55764,877.36829
1065,1064.18,2.1,0.163827,576.85138,50.88559,860.75104,14.577441,32.559029,877.36816
1066,1065.18,2.1,0.164544,578.46991,50.88559,860.75104,14.577565,32.5625,877.37207
1067,1066.18,2.1,0.165498,580.22198,50.88559,860.75104,14.576949,32.565277,877.37335
1068,1067.18,2.1,0.164781,578.21948,50.88559,860.75104,14.577441,32.568054,877.37811
1069,1068.18,2.1,0.164781,574.92377,50.88559,860.75104,14.575966,32.570835,877.37909
1070,1069.18,2.1,0.165018,575.96661,50.88559,860.75104,14.576089,32.569443,877.37628
1071,1070.18,2,0.163583,578.02515,50.88559,860.75104,14.576458,32.570835,877.37561
1072,1071.18,2,0.164544,575.96454,50.88559,860.75104,14.575352,32.575695,877.3822
1073,1072.18,2,0.165261,576.04657,50.88559,860.75104,14.575474,32.577778,877.383
1074,1073.18,2,0.165498,577.33466,50.88559,860.75104,14.574734,32.582638,877.3877
1075,1074.18,2,0.165018,576.94354,50.88559,860.75104,14.574858,32.584721,877.38696
1076,1075.18,2,0.165018,577.60883,50.88559,860.75104,14.574612,32.586113,877.38562
1077,1076.18,1.9,0.162866,578.10822,50.88559,860.75104,14.573997,32.588196,877.38464
1078,1077.18,2,0.163347,575.45801,50.88559,860.75104,14.576211,32.590279,877.38422
1079,1078.18,2,0.162149,578.65015,50.88559,860.75104,14.576088,32.592361,877.38513
1080,1079.18,2,0.161432,577.25171,50.88559,860.75104,14.577196,32.593056,877.38342
1081,1080.18,2.1,0.162149,577.18951,50.88559,860.75104,14.576827,32.592361,877.37671
1082,1081.18,2,0.160958,580.00739,50.88559,860.75104,14.57658,32.593056,877.37671
1083,1082.18,2,0.161676,576.82349,50.88559,860.75104,14.576702,32.595833,877.37909
1084,1083.18,2.1,0.160958,575.94257,50.88559,860.75104,14.576949,32.597221,877.37976
1085,1084.18,2,0.160958,579.13611,50.88559,860.75104,14.577932,32.59861,877.37781
1086,1085.18,2,0.161432,576.0036,50.88559,860.75104,14.577563,32.59861,877.37524
1087,1086.18,2,0.161912,577.03156,50.88559,860.75104,14.575718,32.602779,877.38031
1088,1087.18,2,0.162149,576.31152,50.88559,860.75104,14.575349,32.604862,877.38013
1089,1088.18,2,0.161912,579.63934,50.88559,860.75104,14.57621,32.606945,877.38177
1090,1089.18,2,0.161676,577.30463,50.88559,860.75104,14.576086,32.609722,877.37848
1091,1090.18,2.1,0.160478,576.8064,50.88559,860.75104,14.575963,32.610416,877.37848
1092,1091.18,2,0.160714,578.41571,50.88559,860.75104,14.576455,32.611805,877.37726
1093,1092.18,2,0.161432,577.89105,50.88559,860.75104,14.577316,32.615276,877.3797
1094,1093.18,2,0.162866,577.90399,50.88559,860.75104,14.576948,32.616665,877.38055
1095,1094.18,2,0.162629,575.88184,50.88559,860.75104,14.575718,32.618752,877.38055
1096,1095.18,1.9,0.16311,578.62616,50.88559,860.75104,14.57744,32.622223,877.38245
1097,1096.18,2,0.162393,578.28064,50.88559,860.75104,14.577071,32.622223,877.37823
1098,1097.18,2,0.162393,577.42261,50.88559,860.75104,14.577071,32.622223,877.37396
1099,1098.18,2,0.162866,578.38763,50.88559,860.75104,14.576702,32.627083,877.3775
1100,1099.18,1.9,0.16311,576.16559,50.88559,860.75104,14.576333,32.627083,877.37683
1101,1100.18,2,0.162629,576.58527,50.88559,860.75104,14.577071,32.62986,877.37823
1102,1101.18,2,0.16311,576.71246,50.88559,860.75104,14.576826,32.631943,877.3764
1103,1102.18,2,0.16311,578.69916,50.88559,860.75104,14.577072,32.636806,877.37994
1104,1103.18,2,0.163583,577.13947,50.88559,860.75104,14.577196,32.636806,877.38092
1105,1104.18,2,0.163827,577.15845,50.88559,860.75104,14.575966,32.638889,877.38177
1106,1105.18,2,0.164064,580.11157,50.88559,860.75104,14.575227,32.642361,877.38074
1107,1106.18,2,0.165261,578.6582,50.88559,860.75104,14.575105,32.643749,877.38049
1108,1107.18,2,0.165018,576.93335,50.88559,860.75104,14.575474,32.645832,877.38257
1109,1108.18,2,0.165498,576.80536,50.88559,860.75104,14.575228,32.647221,877.3822
1110,1109.18,2,0.165978,578.0553,50.88559,860.75104,14.574612,32.647221,877.38123
1111,1110.18,1.9,0.165261,578.33783,50.88559,860.75104,14.575596,32.650002,877.38177
1112,1111.18,2,0.166452,577.99921,50.88559,860.75104,14.575472,32.652084,877.38037
1113,1112.18,2,0.166452,576.84442,50.88559,860.75104,14.575103,32.65139,877.37524
1114,1113.18,2,0.167169,577.20953,50.88559,860.75104,14.577071,32.652779,877.375
1115,1114.18,2,0.167886,577.58289,50.88559,860.75104,14.577071,32.654861,877.37585
1116,1115.18,2,0.168847,577.90015,50.88559,860.75104,14.576457,32.658333,877.37958
1117,1116.18,1.9,0.168367,576.9245,50.88559,860.75104,14.577194,32.66111,877.37927
1118,1117.18,2,0.16932,577.19855,50.88559,860.75104,14.577563,32.663193,877.37976
1119,1118.18,1.9,0.16813,577.88989,50.88559,860.75104,14.577563,32.663193,877.37701
1120,1119.18,1.9,0.16813,575.27606,50.88559,860.75104,14.577194,32.665974,877.38019
1121,1120.18,2,0.169084,577.96503,50.88559,860.75104,14.576949,32.668751,877.38135
1122,1121.18,2,0.168367,577.11456,50.88559,860.75104,14.576949,32.669445,877.38
1123,1122.18,2.1,0.166932,577.11542,50.88559,860.75104,14.575472,32.671528,877.38116
1124,1123.18,2,0.166696,577.9848,50.88559,860.61469,14.57498,32.672916,877.38141
1125,1124.18,2,0.166452,576.67883,50.88559,860.61469,14.575594,32.676388,877.38513
1126,1125.18,2,0.165734,578.9975,50.88559,860.61469,14.576455,32.679863,877.38837
1127,1126.18,2,0.165261,578.71088,50.88559,860.75104,14.57584,32.679863,877.38654
1128,1127.18,2,0.1643,576.66046,50.88559,860.75104,14.575224,32.680557,877.38318
1129,1128.18,1.9,0.163827,576.32855,50.88559,860.75104,14.575224,32.681946,877.38226
1130,1129.18,2,0.164544,575.96454,50.88559,860.75104,14.575594,32.683334,877.3811
1131,1130.18,2,0.165018,576.68048,50.88559,860.75104,14.57584,32.686806,877.38452
1132,1131.18,2,0.163583,577.97412,50.88559,860.75104,14.575349,32.688194,877.38342
1133,1132.18,2,0.165734,576.66345,50.88559,860.75104,14.574856,32.690971,877.38483
1134,1133.18,2,0.164544,576.90137,50.88559,860.75104,14.575103,32.694443,877.38818
1135,1134.18,2,0.165498,577.63983,50.88559,860.75104,14.574611,32.695835,877.38861
1136,1135.18,2,0.165734,577.03748,50.88559,860.75104,14.575349,32.697224,877.38739
1137,1136.18,2,0.1643,577.11743,50.88559,860.75104,14.575472,32.696529,877.38062
1138,1137.18,2,0.165261,575.42902,50.88559,860.75104,14.574856,32.696529,877.3772
1139,1138.18,2,0.165261,579.6012,50.88559,860.75104,14.575347,32.695835,877.37152
1140,1139.18,2,0.164544,576.1015,50.88559,860.75104,14.575469,32.696529,877.36877
1141,1140.18,2,0.164781,578.12231,50.88559,860.75104,14.575593,32.697918,877.36865
1142,1141.18,2.1,0.164781,578.3598,50.88559,860.75104,14.574732,32.698612,877.36456
1143,1142.18,2,0.164544,577.05554,50.88559,860.75104,14.574485,32.700001,877.36353
1144,1143.18,2,0.165018,576.92633,50.88559,860.75104,14.575715,32.701389,877.36267
1145,1144.18,2,0.165498,578.77643,50.88559,860.75104,14.575591,32.703472,877.36145
1146,1145.18,2,0.166215,578.08136,50.88559,860.75104,14.575469,32.706249,877.36371
1147,1146.18,2,0.165498,576.91443,50.88559,860.75104,14.576699,32.709721,877.36743
1148,1147.18,2,0.167649,579.98511,50.88559,860.75104,14.576577,32.711807,877.3689
1149,1148.18,2,0.167886,577.33057,50.88559,860.75104,14.575963,32.712502,877.36694
1150,1149.18,2,0.168367,578.01135,50.88559,860.75104,14.576702,32.714584,877.36969
1151,1150.18,2,0.168847,577.19055,50.88559,860.75104,14.57621,32.716667,877.37115
1152,1151.18,2,0.169084,579.37152,50.88559,860.75104,14.57621,32.719444,877.37329
1153,1152.18,2,0.169084,578.64417,50.88559,860.75104,14.576455,32.720139,877.37085
1154,1153.18,2,0.168603,575.92969,50.88559,860.75104,14.576086,32.722221,877.37054
1155,1154.18,2,0.169084,575.62091,50.88559,860.75104,14.576086,32.722916,877.36847
1156,1155.18,2,0.16932,578.58405,50.88559,860.75104,14.576702,32.726387,877.3717
1157,1156.18,1.9,0.169564,579.22015,50.88559,860.75104,14.57658,32.727779,877.37
1158,1157.18,2,0.16932,577.17059,50.88559,860.75104,14.576702,32.728474,877.36902
1159,1158.18,1.9,0.168603,577.73853,50.88559,860.61469,14.575841,32.731251,877.37085
1160,1159.18,2,0.16813,578.37836,50.88559,860.61469,14.575718,32.733334,877.37067
1161,1160.18,2,0.167649,576.7464,50.88559,860.75104,14.577071,32.733334,877.36658
1162,1161.18,2,0.167886,578.29675,50.88559,860.75104,14.577687,32.735416,877.36682
1163,1162.18,2,0.167413,578.54596,50.88559,860.75104,14.578179,32.736111,877.36511
1164,1163.18,2,0.167886,578.98975,50.88559,860.75104,14.578179,32.737499,877.36487
1165,1164.18,2,0.166215,575.98871,50.88559,860.75104,14.577932,32.740276,877.36761
1166,1165.18,2,0.165498,578.56799,50.88559,860.75104,14.577563,32.742363,877.36945
1167,1166.18,2,0.165261,579.534,50.88559,860.75104,14.577071,32.743057,877.36725
1168,1167.18,2,0.166452,578.03522,50.88559,860.75104,14.577194,32.743752,877.36395
1169,1168.18,2,0.166452,577.28558,50.88559,860.75104,14.577071,32.745834,877.36224
1170,1169.18,2.1,0.165978,577.77484,50.88559,860.75104,14.577071,32.749306,877.36499
1171,1170.18,1.9,0.166215,578.33557,50.88559,860.75104,14.577809,32.752083,877.36743
1172,1171.18,2,0.166452,578.16858,50.88559,860.75104,14.57744,32.753471,877.36609
1173,1172.18,2,0.165978,577.92816,50.88559,860.75104,14.577193,32.757637,877.37
1174,1173.18,2,0.165978,576.83136,50.88559,860.75104,14.576455,32.757637,877.36609
1175,1174.18,2,0.165978,579.36566,50.88559,860.75104,14.576946,32.761112,877.36945
1176,1175.18,2,0.166932,578.12433,50.88559,860.75104,14.577684,32.762501,877.36761
1177,1176.18,1.9,0.167169,578.90552,50.88559,860.75104,14.576946,32.763889,877.36572
1178,1177.18,2,0.167413,578.12524,50.88559,860.75104,14.576946,32.764584,877.36249
1179,1178.18,1.9,0.168367,578.75336,50.88559,860.75104,14.57707,32.765278,877.36108
1180,1179.18,1.9,0.167649,578.51996,50.88559,860.75104,14.576701,32.767361,877.36322
1181,1180.18,2,0.168367,579.04089,50.88559,860.75104,14.576085,32.768749,877.36273
1182,1181.18,2,0.169084,577.16541,50.88559,860.75104,14.576208,32.769444,877.3623
1183,1182.18,2,0.168603,576.72052,50.88559,860.75104,14.576577,32.770832,877.36169
1184,1183.18,2,0.168367,577.55676,50.88559,860.75104,14.577192,32.773613,877.36493
1185,1184.18,2.1,0.167886,579.02289,50.88559,860.75104,14.576699,32.773613,877.36145
1186,1185.18,1.9,0.168603,577.99719,50.88559,860.75104,14.576823,32.777084,877.36578
1187,1186.18,2,0.170038,576.12659,50.88559,860.75104,14.576823,32.779861,877.36859
1188,1187.18,2,0.170038,580.16376,50.88559,860.75104,14.577314,32.783333,877.37299
1189,1188.18,2,0.169084,577.94012,50.88559,860.75104,14.57719,32.784027,877.36987
1190,1189.18,2,0.169084,578.50793,50.88559,860.75104,14.577067,32.783333,877.36694
1191,1190.18,2,0.168603,575.98553,50.88559,860.75104,14.577559,32.785416,877.36755
1192,1191.18,2,0.168847,577.02838,50.88559,860.75104,14.578298,32.787498,877.37067
1193,1192.18,2,0.167886,578.17749,50.88559,860.75104,14.577929,32.786804,877.36426
1194,1193.18,2,0.168367,576.86633,50.88559,860.75104,14.577436,32.790279,877.3678
1195,1194.18,2,0.168367,579.28845,50.88559,860.75104,14.578176,32.791668,877.36652
1196,1195.18,2,0.167886,577.75293,50.88559,860.75104,14.578913,32.793751,877.36786
1197,1196.18,2,0.169084,580.37036,50.88559,860.75104,14.579159,32.796528,877.36908
1198,1197.18,2,0.167649,578.12231,50.88559,860.75104,14.579282,32.797916,877.36816
1199,1198.18,2,0.168847,576.82635,50.88559,860.75104,14.580267,32.799999,877.37054
1200,1199.18,2.1,0.168603,579.83685,50.88559,860.75104,14.580267,32.801388,877.37012
1201,1200.18,2,0.167649,578.07141,50.88559,860.75104,14.580636,32.802776,877.3689
1202,1201.18,2,0.168367,578.82751,50.88559,860.75104,14.580759,32.803471,877.36908
1203,1202.18,1.9,0.167413,578.8855,50.88559,860.75104,14.580514,32.804863,877.367
1204,1203.18,2,0.167169,577.737,50.88559,860.75104,14.580637,32.805557,877.36414
1205,1204.18,2,0.166696,579.76056,50.88559,860.75104,14.581006,32.806946,877.36285
1206,1205.18,2,0.166452,578.39679,50.88559,860.75104,14.580637,32.806946,877.35834
1207,1206.18,2,0.168367,580.58826,50.88559,860.75104,14.580392,32.809029,877.35931
1208,1207.18,2,0.168367,577.93597,50.88559,860.75104,14.579899,32.809723,877.35718
1209,1208.18,2,0.167886,578.92181,50.88559,860.75104,14.579899,32.811806,877.35748
1210,1209.18,2,0.168847,576.32739,50.88559,860.75104,14.580638,32.811806,877.35382
1211,1210.18,2,0.169084,579.7215,50.88559,860.75104,14.580884,32.813194,877.35303
1212,1211.18,2,0.169564,577.46478,50.88559,860.75104,14.581131,32.815971,877.35382
1213,1212.18,2,0.170038,576.38843,50.88559,860.75104,14.581992,32.81736,877.35284
1214,1213.18,2,0.170038,580.77386,50.88559,860.75104,14.582114,32.821529,877.35669
1215,1214.18,1.9,0.170282,577.74091,50.88559,860.75104,14.581621,32.822224,877.35406
1216,1215.18,2,0.170038,578.16742,50.88559,860.75104,14.581498,32.820835,877.34802
1217,1216.18,2,0.170038,578.87762,50.88559,860.75104,14.582236,32.822918,877.3468
1218,1217.18,2,0.170038,578.50092,50.88559,860.75104,14.582728,32.826389,877.35181
1219,1218.18,1.9,0.170282,577.19763,50.88559,860.75104,14.58322,32.826389,877.34912
1220,1219.18,2,0.171716,577.78101,50.88559,860.75104,14.583343,32.829166,877.34973
1221,1220.18,1.9,0.170999,577.76508,50.88559,860.75104,14.583959,32.830555,877.3479
1222,1221.18,2,0.171472,578.98975,50.88559,860.75104,14.584573,32.832638,877.3476
1223,1222.18,2,0.172907,577.34558,50.88559,860.75104,14.584695,32.833332,877.34393
1224,1223.18,1.9,0.171953,580.30133,50.88559,860.75104,14.58408,32.834026,877.34052
1225,1224.18,1.9,0.171472,579.43585,50.88559,860.75104,14.58408,32.836113,877.34027
1226,1225.18,2,0.16932,577.27747,50.88559,860.75104,14.583958,32.837502,877.34094
1227,1226.18,1.9,0.16932,580.71967,50.88559,860.75104,14.58445,32.839584,877.34021
1228,1227.18,1.9,0.167413,579.81378,50.88559,860.75104,14.585066,32.840279,877.33734
1229,1228.18,2,0.16813,578.73926,50.88559,860.75104,14.58482,32.843056,877.33905
1230,1229.18,1.9,0.169084,578.7215,50.88559,860.75104,14.585067,32.845139,877.33929
1231,1230.18,1.9,0.168603,577.83307,50.88559,860.75104,14.584575,32.845139,877.33527
1232,1231.18,1,0.167649,578.50092,50.88559,860.75104,14.585189,32.84861,877.3399
1233,1232.18,1.9,0.16813,579.77759,50.88559,860.75104,14.585805,32.849304,877.33813
1234,1233.18,1.9,0.16932,578.48651,50.88559,860.61469,14.584697,32.852085,877.34106
1235,1234.18,1.9,0.168603,577.84564,50.88559,860.61469,14.58482,32.855556,877.34625
1236,1235.18,2,0.170038,578.42139,50.88559,860.61469,14.584942,32.858334,877.3476
1237,1236.18,2,0.170999,578.14148,50.88559,860.75104,14.584204,32.858334,877.34357
1238,1237.18,2,0.171235,578.58716,50.88559,860.88739,14.584326,32.859028,877.34235
1239,1238.18,2,0.171716,578.09229,50.88559,860.75104,14.585064,32.861111,877.34357
1240,1239.18,2,0.170755,579.28143,50.88559,860.75104,14.584817,32.863194,877.34277
1241,1240.18,1.9,0.170518,578.23059,50.88559,860.75104,14.584941,32.864582,877.34296
1242,1241.18,1.9,0.170755,577.60272,50.88559,860.75104,14.584695,32.863888,877.33691
1243,1242.18,2,0.170755,577.11456,50.88559,860.75104,14.585064,32.865276,877.33734
1244,1243.18,1.9,0.171235,578.51575,50.88559,860.75104,14.585064,32.867363,877.33881
1245,1244.18,2,0.171235,577.78809,50.88559,860.75104,14.584941,32.866665,877.33429
1246,1245.18,1.9,0.172189,578.52295,50.88559,860.75104,14.585433,32.865971,877.32983
1247,1246.18,1.9,0.172189,578.2215,50.88559,860.75104,14.586047,32.866665,877.32758
1248,1247.18,2,0.171716,578.51703,50.88559,860.75104,14.585433,32.869446,877.32892
1249,1248.18,2,0.171235,579.23041,50.88559,860.75104,14.586047,32.872917,877.33313
1250,1249.18,1.9,0.171953,578.44373,50.88559,860.75104,14.586417,32.872917,877.33148
1251,1250.18,2,0.170755,578.97943,50.88559,860.61469,14.586171,32.873611,877.3291
1252,1251.18,1.9,0.171472,578.64185,50.88559,860.61469,14.585678,32.872917,877.32361
1253,1252.18,1.9,0.171472,579.98413,50.88559,860.75104,14.586171,32.875,877.32642
